EODDate,EODPrice
40378,31.5625
40379,32.3735
40380,32.6755
40381,33.2903
40382,33.4081
40385,33.3232
40386,33.9402
40387,33.5392
40388,33.1729
40389,33.0623
40392,33.6536
40393,33.6638
40394,33.7988
40395,33.6343
40396,33.4275
40399,33.6407
40400,33.34
40401,32.155
40402,32.3606
40403,32.0149
40406,31.8273
40407,32.3838
40408,32.5251
40409,32.1151
40410,32.0843
40413,31.5908
40414,30.8363
40415,31.2168
40416,30.8813
40417,31.0535
40420,31.1666
40421,31.2438
40422,32.173
40423,32.4095
40424,33.2577
40427,33.2577
40428,33.1343
40429,33.7911
40430,33.8103
40431,33.854
40434,34.3206
40435,34.4517
40436,34.7293
40437,35.5454
40438,35.3912
40441,36.4014
40442,36.4708
40443,36.9823
40444,37.1326
40445,37.5696
40448,37.4211
40449,36.8679
40450,36.9334
40451,36.4682
40452,36.3101
40455,35.8114
40456,37.1352
40457,37.1674
40458,37.1712
40459,37.7945
40462,37.9603
40463,38.369
40464,38.5747
40465,38.8536
40466,40.4511
40469,40.8701
40470,39.7764
40471,39.91
40472,39.7802
40473,39.5167
40476,39.6928
40477,39.5913
40478,39.563
40479,39.2301
40480,38.6826
40483,39.0939
40484,39.7596
40485,40.2018
40486,40.9048
40487,40.7583
40490,40.9498
40491,40.6233
40492,40.8739
40493,40.6972
40494,39.5887
40497,39.4608
40498,38.761
40499,38.6209
40500,39.6401
40501,39.4216
40504,40.2737
40505,39.6787
40506,40.4582
40507,40.4582
40508,40.5822
40511,40.7248
40512,39.9897
40513,40.6644
40514,40.8894
40515,40.7981
40518,41.1464
40519,40.8971
40520,41.2569
40521,41.096
40522,41.1991
40525,41.3418
40526,41.1644
40527,41.1734
40528,41.2878
40529,41.2055
40532,41.4112
40533,41.6676
40534,41.7903
40535,41.5898
40536,41.5898
40539,41.7286
40540,41.8301
40541,41.807
40542,41.5975
40543,41.4561
40546,42.3571
40547,42.5781
40548,42.9264
40549,42.8917
40550,43.1989
40553,44.0131
40554,43.9083
40555,44.2656
40556,44.4276
40557,44.7874
40560,44.7874
40561,43.7811
40562,43.5485
40563,42.7568
40564,41.9908
40567,43.3698
40568,43.8775
40569,44.1924
40570,44.1101
40571,43.1963
40574,43.6102
40575,44.344
40576,44.2528
40577,44.1397
40578,44.533
40581,45.2244
40582,45.6511
40583,46.0315
40584,45.5663
40585,45.8632
40588,46.1626
40589,46.2552
40590,46.6703
40591,46.0495
40592,45.0548
40595,45.0548
40596,43.5189
40597,44.0343
40598,44.0677
40599,44.7463
40602,45.3953
40603,44.8941
40604,45.2553
40605,46.2115
40606,46.268
40609,45.6717
40610,45.7231
40611,45.3002
40612,44.5548
40613,45.2385
40616,45.4403
40617,44.3954
40618,42.4136
40619,43.0087
40620,42.4985
40623,43.6076
40624,43.8518
40625,43.5935
40626,44.3363
40627,45.1807
40630,45.0393
40631,45.1062
40632,44.8067
40633,44.791
40634,44.2836
40637,43.8505
40638,43.5549
40639,43.4457
40640,43.4508
40641,43.0627
40644,42.5152
40645,42.7208
40646,43.2002
40647,42.7234
40648,42.0859
40651,42.6501
40652,43.4225
40653,44.0073
40654,45.0722
40655,45.0722
40658,45.3695
40659,45.0368
40660,45.0021
40661,44.5651
40662,44.9995
40665,44.5047
40666,44.7514
40667,44.9275
40668,44.5651
40669,44.5535
40672,44.6743
40673,44.9121
40674,44.6268
40675,44.542
40676,43.7618
40679,42.8365
40680,43.2015
40681,43.6809
40682,43.7657
40683,43.0832
40686,42.9778
40687,42.6938
40688,43.2837
40689,43.055
40690,43.3647
40693,43.3647
40694,44.7039
40695,44.4057
40696,44.4818
40697,44.1397
40700,43.4457
40701,42.6745
40702,42.7002
40703,42.6038
40704,41.8854
40707,41.9754
40708,42.7259
40709,41.9946
40710,41.7903
40711,41.1605
40714,40.5256
40715,41.8083
40716,41.4626
40717,42.5704
40718,41.9432
40721,42.6745
40722,43.0884
40723,42.9316
40724,43.1411
40725,44.1165
40728,44.1165
40729,44.9095
40730,45.209
40731,45.9081
40732,46.2307
40735,45.4969
40736,45.4647
40737,46.0135
40738,45.9814
40739,46.9003
40742,48.0416
40743,48.4336
40744,49.7253
40745,49.7754
40746,50.5478
40749,51.2161
40750,51.8472
40751,50.4566
40752,50.3576
40753,50.1854
40756,50.9912
40757,49.9836
40758,50.454
40759,48.5004
40760,48.0185
40763,45.3953
40764,48.0686
40765,46.7423
40766,48.0288
40767,48.4516
40770,49.2767
40771,48.9001
40772,48.895
40773,47.0456
40774,45.7578
40777,45.8105
40778,48.0159
40779,48.3475
40780,48.0313
40781,49.2986
40784,50.1198
40785,50.1224
40786,49.4592
40787,48.9708
40788,48.0737
40791,48.0737
40792,48.805
40793,49.3435
40794,49.3705
40795,48.5146
40798,48.8307
40799,49.4322
40800,50.0337
40801,50.5041
40802,51.4732
40805,52.9036
40806,53.1375
40807,52.9692
40808,51.6428
40809,51.9615
40812,51.8163
40813,51.3138
40814,51.0246
40815,50.1969
40816,49.0081
40819,48.1444
40820,47.8745
40821,48.6135
40822,48.5004
40823,47.5275
40826,49.9707
40827,51.4462
40828,51.6904
40829,52.4923
40830,54.2364
40833,53.9781
40834,54.2672
40835,51.2315
40836,50.8061
40837,50.4925
40840,52.1505
40841,51.1223
40842,51.486
40843,52.0117
40844,52.0451
40847,52.0232
40848,50.9604
40849,51.076
40850,51.8035
40851,51.4397
40854,51.3742
40855,52.2096
40856,50.8023
40857,49.5093
40858,49.4322
40861,48.7433
40862,49.9733
40863,49.4515
40864,48.5056
40865,48.1881
40868,47.426
40869,48.3899
40870,47.1664
40871,47.1664
40872,46.7268
40875,48.3398
40876,47.9645
40877,49.1212
40878,49.8576
40879,50.0851
40882,50.5105
40883,50.2458
40884,50.0067
40885,50.2085
40886,50.5889
40889,50.3602
40890,49.9707
40891,48.8629
40892,48.7022
40893,48.9695
40896,49.1225
40897,50.8884
40898,50.952
40899,51.2225
40900,51.8369
40903,51.8369
40904,52.2482
40905,51.7482
40906,52.0669
40907,52.0515
40910,52.0515
40911,52.8522
40912,53.1362
40913,53.7262
40914,54.2878
40917,54.2017
40918,54.3958
40919,54.3071
40920,54.158
40921,53.9549
40924,53.9549
40925,54.5834
40926,55.1502
40927,54.9754
40928,54.0179
40931,54.9316
40932,54.032
40933,57.4057
40934,57.1448
40935,57.4854
40938,58.2219
40939,58.6678
40940,58.6306
40941,58.493
40942,59.0791
40945,59.6305
40946,60.2551
40947,61.264
40948,63.3833
40949,63.4154
40952,64.5953
40953,65.4769
40954,63.9617
40955,64.5452
40956,64.5336
40959,64.5336
40960,66.1697
40961,65.9371
40962,66.3676
40963,67.1413
40966,67.5719
40967,68.8121
40968,69.7156
40969,69.9765
40970,70.0678
40973,68.5229
40974,68.1502
40975,68.2055
40976,69.6578
40977,70.0665
40980,70.9443
40981,73.0135
40982,75.7741
40983,75.2575
40984,75.2588
40987,77.2547
40988,77.8793
40989,77.4347
40990,77.0285
40991,76.6057
40994,78.0104
40995,78.9744
40996,79.3779
40997,78.3806
40998,77.0555
41001,79.5077
41002,80.8816
41003,80.2377
41004,81.442
41005,81.442
41008,81.7697
41009,80.7685
41010,80.4806
41011,80.0398
41012,77.7855
41015,74.5596
41016,78.36
41017,78.1852
41018,75.4991
41019,73.6407
41022,73.4762
41023,72.0084
41024,78.3986
41025,78.103
41026,77.4989
41029,75.0544
41030,74.8167
41031,75.3115
41032,74.7768
41033,72.6472
41036,73.1909
41037,73.0238
41038,73.1523
41039,73.3245
41040,72.8348
41043,71.7437
41044,71.0947
41045,70.1828
41046,68.1322
41047,68.1656
41050,72.137
41051,71.583
41052,73.3297
41053,72.6562
41054,72.2668
41057,72.2668
41058,73.5494
41059,74.4362
41060,74.2512
41061,72.0997
41064,72.5238
41065,72.3362
41066,73.4453
41067,73.4787
41068,74.584
41071,73.4081
41072,74.0494
41073,73.5353
41074,73.4543
41075,73.7885
