EODDate,EODPrice
41015,185.5
41016,188.39
41017,191.07
41018,191.1
41019,189.98
41022,188.24
41023,190.33
41024,194.42
41025,195.99
41026,226.85
41029,231.9
41030,230.04
41031,230.25
41032,229.45
41033,223.99
41036,225.16
41037,223.9
41038,222.98
41039,226.69
41040,227.68
41043,222.93
41044,224.39
41045,224.06
41046,218.36
41047,213.85
41050,218.11
41051,215.33
41052,217.28
41053,215.24
41054,212.89
41057,212.89
41058,214.75
41059,209.23
41060,212.91
41061,208.22
41064,214.57
41065,213.21
41066,217.64
41067,218.8
41068,218.48
41071,216.5
41072,216.42
41073,214.73
41074,214.45
41075,218.35
41078,222.66
41079,224.03
41080,223.02
41081,220.575
41082,222.16
41085,220.07
41086,225.61
41087,225.62
41088,221.31
41089,228.35
41092,229.32
41093,229.53
41094,229.53
41095,227.06
41096,225.05
41099,225.05
41100,219.5
41101,218.37
41102,215.36
41103,218.39
41106,216.01
41107,216.93
41108,217.47
41109,226.17
41110,228.29
41113,226.01
41114,223.04
41115,217.05
41116,220.01
41117,237.32
41120,236.09
41121,233.3
41122,232.09
41123,230.81
41124,234.97
41127,233.99
41128,236.56
41129,234.38
41130,234.06
41131,232.75
41134,232.44
41135,233.19
41136,237.42
41137,241.55
41138,241.17
41141,240.35
41142,239.45
41143,243.1
41144,241.198
41145,245.74
41148,243.92
41149,246.11
41150,247.12
41151,246.22
41152,248.27
41155,248.27
41156,247.88
41157,246.22
41158,251.38
41159,259.14
41162,257.09
41163,255.67
41164,255.63
41165,260.24
41166,261.27
41169,258
41170,258.75
41171,261.68
41172,260.81
41173,257.47
41176,254.805
41177,252.46
41178,249.67
41179,256.59
41180,254.32
41183,252.01
41184,250.6
41185,255.92
41186,260.47
41187,258.51
41190,259.06
41191,250.96
41192,244.99
41193,244.22
41194,242.36
41197,244.18
41198,243.94
41199,247.49
41200,244.85
41201,240
41204,233.78
41205,234.31
41206,228.49
41207,222.92
41208,238.24
41211,238.24
41212,238.24
41213,232.893
41214,232.14
41215,232.422
41218,234.33
41219,237.56
41220,232.061
41221,227.35
41222,226.31
41225,226.47
41226,226.6
41227,222.95
41228,220.599
41229,225.23
41232,229.71
41233,233.78
41234,238.03
41235,238.03
41236,239.88
41239,243.62
41240,243.402
41241,247.11
41242,251.27
41243,252.05
41246,250.329
41247,252.488
41248,253.96
41249,253.37
41250,253.268
41253,247.77
41254,250.69
41255,251.76
41256,251.25
41257,249.19
41260,253.86
41261,260.4
41262,257.99
41263,261.5
41264,256.92
41267,258.62
41268,258.62
41269,248.631
41270,248.31
41271,245.18
41274,250.87
41275,250.87
41276,257.31
41277,258.48
41278,259.15
41281,268.459
41282,266.38
41283,266.35
41284,265.34
41285,267.94
41288,272.73
41289,271.9
41290,268.93
41291,270.48
41292,272.12
41295,272.12
41296,270.19
41297,268.11
41298,273.62
41299,283.99
41302,276.04
41303,260.35
41304,272.764
41305,265.5
41306,265
41309,259.98
41310,266.89
41311,262.22
41312,260.23
41313,261.95
41316,257.21
41317,258.7
41318,269.47
41319,269.24
41320,265.09
41323,265.09
41324,269.75
41325,266.41
41326,265.94
41327,265.42
41330,259.87
41331,259.36
41332,263.25
41333,264.27
41334,265.74
41337,273.11
41338,275.59
41339,273.79
41340,273.88
41341,274.19
41344,271.24
41345,274.13
41346,275.1
41347,265.74
41348,261.82
41351,257.89
41352,256.41
41353,257.278
41354,253.39
41355,257.75
41358,256.02
41359,260.31
41360,265.3
41361,266.49
41362,266.49
41365,261.61
41366,263.322
41367,259.03
41368,259.08
41369,255.48
41372,258.95
41373,261.14
41374,264.77
41375,269.85
41376,272.87
41379,267.72
41380,272.34
41381,267.4
41382,259.42
41383,260.32
41386,263.55
41387,268.9
41388,268.78
41389,274.7
41390,254.81
41393,249.74
41394,253.81
41395,248.23
41396,252.55
41397,258.05
41400,255.72
41401,257.73
41402,258.68
41403,260.16
41404,263.63
41407,264.51
41408,268.33
41409,266.56
41410,264.12
41411,269.9
41414,267.63
41415,268.86
41416,262.96
41417,261.8
41418,261.74
41421,261.74
41422,267.29
41423,265.53
41424,266.83
41425,269.2
41428,266.88
41429,265.7
41430,267.17
41431,267.83
41432,276.87
41435,281.07
41436,274.78
41437,271.67
41438,275.79
41439,273.99
41442,278.06
41443,281.76
41444,278.16
41445,273.44
41446,273.36
41449,270.61
41450,272.088
41451,277.57
41452,277.55
41453,277.69
41456,282.1
41457,283.73
41458,284.03
41459,284.03
41460,285.88
41463,290.59
41464,291.53
41465,292.33
41466,299.66
41467,307.55
41470,306.57
41471,306.87
41472,308.69
41473,304.11
41474,305.23
41477,303.48
41478,301.06
41479,298.94
41480,303.4
41481,312.01
41484,306.1
41485,302.41
41486,301.22
41487,305.57
41488,304.21
41491,300.99
41492,300.75
41493,296.91
41494,295.74
41495,297.26
41498,296.69
41499,293.97
41500,291.34
41501,286.47
41502,284.82
41505,285.57
41506,287.09
41507,284.57
41508,289.73
41509,290.01
41512,286.21
41513,280.93
41514,281.58
41515,283.98
41516,280.98
41519,280.98
41520,288.8
41521,293.64
41522,294.1
41523,295.86
41526,299.71
41527,300.36
41528,299.64
41529,298.86
41530,297.92
41533,296.06
41534,304.17
41535,312.034
41536,312.06
41537,316.34
41540,311.49
41541,314.13
41542,312.65
41543,318.12
41544,316.01
41547,312.64
41548,320.95
41549,320.51
41550,314.76
41551,319.04
41554,310.03
41555,303.23
41556,298.23
41557,305.174
41558,310.889
41561,310.7
41562,306.4
41563,310.49
41564,310.77
41565,328.931
41568,326.44
41569,332.54
41570,326.756
41571,332.21
41572,363.39
41575,358.16
41576,362.7
41577,361.08
41578,364.03
41579,359.002
41582,358.74
41583,358.892
