EODDate,EODPrice
40379,20.9997
40380,20.703
40381,21.2964
40382,21.2717
40385,21.5107
40386,21.5602
40387,21.3871
40388,21.453
40389,21.2717
40392,21.7003
40393,21.5602
40394,21.2058
40395,20.9091
40396,21.0574
40399,21.1069
40400,20.6618
40401,20.4888
40402,20.1838
40403,20.1096
40406,20.1921
40407,20.4738
40408,20.5649
40409,20.2501
40410,20.0761
40413,20.1175
40414,19.9186
40415,19.9684
40416,19.7364
40417,19.8275
40420,19.5872
40421,19.4422
40422,19.8026
40423,19.8358
40424,20.1258
40427,20.1258
40428,19.8524
40429,19.8275
40430,19.8938
40431,19.7612
40434,20.8052
40435,20.7389
40436,20.8093
40437,20.9875
40438,20.8963
40441,21.0703
40442,20.8383
40443,20.3909
40444,20.2418
40445,20.5276
40448,20.4924
40449,20.4468
40450,20.2998
40451,20.2915
40452,20.2004
40455,19.8109
40456,20.1755
40457,20.2418
40458,20.3246
40459,20.3578
40462,20.3743
40463,20.5732
40464,20.9958
40465,20.9046
40466,21.1615
40469,21.3935
40470,20.7969
40471,20.9709
40472,21.0621
40473,21.0268
40476,20.8715
40477,21.4598
40478,21.584
40479,21.7746
40480,22.0936
40483,22.3298
40484,22.6943
40485,22.396
40486,22.4872
40487,22.2469
40490,22.2138
40491,22.3298
40492,22.3215
40493,22.106
40494,21.7663
40497,21.7083
40498,21.5166
40499,21.3165
40500,21.5395
40501,21.4166
40504,21.4499
40505,20.9414
40506,21.1498
40507,21.1498
40508,21.1248
40511,21.0998
40512,21.056
40513,21.7083
40514,22.4169
40515,22.5253
40518,22.3753
40519,22.4003
40520,22.7004
40521,22.5753
40522,22.7921
40525,22.7129
40526,23.0255
40527,23.2172
40528,23.3319
40529,23.261
40532,23.1839
40533,23.4007
40534,23.4986
40535,23.5924
40536,23.5924
40539,23.4007
40540,23.3506
40541,23.3173
40542,23.2172
40543,23.2673
40546,23.3256
40547,23.4152
40548,23.3423
40549,24.0259
40550,23.8425
40553,23.5257
40554,23.434
40555,23.8008
40556,23.5007
40557,23.5924
40560,23.5924
40561,23.8925
40562,23.7341
40563,23.6362
40564,23.359
40567,23.6591
40568,23.7174
40569,23.9925
40570,24.0676
40571,23.1347
40574,23.113
40575,23.336
40576,23.2923
40577,23.0505
40578,23.1506
40581,23.5069
40582,23.5778
40583,23.3173
40584,22.9255
40585,22.7171
40588,22.7004
40589,22.6081
40590,22.6585
40591,22.8178
40592,22.692
40595,22.692
40596,22.2979
40597,22.2979
40598,22.4488
40599,22.2643
40602,22.2895
40603,21.9373
40604,21.8681
40605,21.9708
40606,21.7633
40609,21.5683
40610,21.7276
40611,21.7109
40612,21.3083
40613,21.5348
40616,21.5431
40617,21.2916
40618,20.7884
40619,20.78
40620,20.7968
40623,21.2413
40624,21.2119
40625,21.4174
40626,21.6438
40627,21.4844
40630,21.3083
40631,21.3754
40632,21.4761
40633,21.2916
40634,21.367
40637,21.4257
40638,21.6186
40639,21.9289
40640,21.9708
40641,21.8618
40644,21.7863
40645,21.5012
40646,21.4928
40647,21.3167
40648,21.2748
40651,21.0316
40652,21.0903
40653,21.6018
40654,21.4006
40655,21.4006
40658,21.4761
40659,21.9624
40660,22.1218
40661,22.3985
40662,21.736
40665,21.518
40666,21.6438
40667,21.8534
40668,21.627
40669,21.6941
40672,21.6605
40673,21.5264
40674,21.2664
40675,21.2329
40676,20.9897
40679,20.6039
40680,20.6968
40681,20.8403
40682,20.8614
40683,20.6715
40686,20.4014
40687,20.3845
40688,20.4182
40689,20.8234
40690,20.8994
40693,20.8994
40694,21.1104
40695,20.6208
40696,20.4436
40697,20.1777
40700,20.2663
40701,20.3085
40702,20.2072
40703,20.2241
40704,20.0089
40707,20.2916
40708,20.4436
40709,20.0384
40710,20.2536
40711,20.4773
40714,20.6546
40715,20.8994
40716,20.8065
40717,20.7896
40718,20.5111
40721,21.2708
40722,21.7772
40723,21.6253
40724,21.946
40725,21.9629
40728,21.9629
40729,21.9713
40730,22.2246
40731,22.596
40732,22.7226
40735,22.4778
40736,22.4018
40737,22.4778
