EODDate,EODPrice
40373,1853.41
40374,1856.24
40375,1803.48
40378,1819.28
40379,1840.67
40380,1817.3
40381,1863.1
40382,1875.38
40385,1890.4
40386,1888.81
40387,1872.62
40388,1860.3
40389,1864
40392,1898.99
40393,1891.81
40394,1909.2
40395,1904.95
40396,1902.88
40399,1915.17
40400,1899.24
40401,1845.38
40402,1832.17
40403,1818.8
40406,1821.51
40407,1845.37
40408,1850.8
40409,1823
40410,1825.75
40413,1808.31
40414,1775.27
40415,1790.88
40416,1769.02
40417,1791.64
40420,1772.07
40421,1767.43
40422,1820.05
40423,1840.58
40424,1870.31
40427,1870.31
40428,1856.5
40429,1880
40430,1886.14
40431,1892.34
40434,1921.67
40435,1928.59
40436,1939.6
40437,1948.11
40438,1955.83
40441,1989.43
40442,1989.11
40443,1982.76
40444,1982.15
40445,2023.84
40448,2010.99
40449,2012.43
40450,2009.08
40451,1998.04
40452,1996.6
40455,1975.33
40456,2024.63
40457,2006.52
40458,2011.63
40459,2027.03
40462,2026.98
40463,2041.55
40464,2057.25
40465,2054.51
40466,2097.73
40469,2104.15
40470,2069.73
40471,2085.75
40472,2090.1
40473,2104.21
40476,2113.55
40477,2119.05
40478,2125.88
40479,2129.73
40480,2124.45
40483,2128.42
40484,2151.72
40485,2158.36
40486,2187.8
40487,2186.71
40490,2188.94
40491,2176.88
40492,2187.74
40493,2173.11
40494,2137.95
40497,2131.48
40498,2093.63
40499,2100
40500,2134.77
40501,2135.27
40504,2150.86
40505,2116.61
40506,2160.52
40507,2160.52
40508,2153.91
40511,2144.56
40512,2117.33
40513,2162.83
40514,2185.3
40515,2191.17
40518,2189.81
40519,2189.35
40520,2200.6
40521,2201.57
40522,2215.34
40525,2207.45
40526,2212.59
40527,2202.45
40528,2218.02
40529,2218.29
40532,2223.04
40533,2234.57
40534,2235.91
40535,2230.27
40536,2230.27
40539,2229.86
40540,2227.42
40541,2231.64
40542,2225.72
40543,2217.86
40546,2254.23
40547,2251.46
40548,2270.4
40549,2277.51
40550,2276.7
40553,2284.38
40554,2288.73
40555,2304.88
40556,2305.53
40557,2323.43
40560,2323.43
40561,2328.79
40562,2303.32
40563,2286.08
40564,2268.32
40567,2300.39
40568,2304.03
40569,2314.19
40570,2330.07
40571,2270.51
40574,2281.91
40575,2324.95
40576,2321.09
40577,2323.07
40578,2338.2
40581,2349.2
40582,2363.61
40583,2360.95
40584,2364.35
40585,2379.15
40588,2385.6
40589,2381.92
40590,2397.94
40591,2397.57
40592,2392.47
40595,2392.47
40596,2322.86
40597,2300.94
40598,2313.31
40599,2346.29
40602,2350.99
40603,2315.26
40604,2326.77
40605,2371.76
40606,2359.96
40609,2328.07
40610,2337.55
40611,2322.69
40612,2284.29
40613,2299.26
40616,2290.72
40617,2259.62
40618,2202.97
40619,2225.24
40620,2221.07
40623,2262.7
40624,2257.96
40625,2270.5
40626,2312.09
40627,2316.36
40630,2303.1
40631,2325.54
40632,2336.52
40633,2338.99
40634,2342.92
40637,2334.54
40638,2327.87
40639,2332.34
40640,2332.88
40641,2321.18
40644,2314.5
40645,2298.3
40646,2316.63
40647,2311.25
40648,2307.58
40651,2292.34
40652,2306.77
40653,2357.76
40654,2377.3
40655,2377.3
40658,2383.72
40659,2396.03
40660,2413.59
40661,2409.9
40662,2404.08
40665,2404.24
40666,2392.8
40667,2387.51
40668,2375.21
40669,2383.18
40672,2390.97
40673,2411.35
40674,2393.08
40675,2407.89
40676,2379.24
40679,2337.85
40680,2343.51
40681,2362.95
40682,2369.67
40683,2351.43
40686,2316.78
40687,2303.55
40688,2310.95
40689,2325.93
40690,2336.09
40693,2336.09
40694,2372.54
40695,2322.48
40696,2326.7
40697,2292.31
40700,2274.48
40701,2268.96
40702,2252.89
40703,2256.65
40704,2221.09
40707,2222.28
40708,2250.34
40709,2209.01
40710,2199.93
40711,2192.96
40714,2204.36
40715,2251.82
40716,2235.75
40717,2255.05
40718,2217.06
40721,2252.24
40722,2285.75
40723,2294.43
40724,2325.07
40725,2361.39
40728,2361.39
40729,2371.21
40730,2378.58
40731,2412.89
40732,2405.89
40735,2362
40736,2343.79
40737,2352.43
40738,2325.06
40739,2356.67
40742,2344.01
40743,2398.17
40744,2387.8
40745,2404.24
40746,2429.5
40749,2424.15
40750,2429.45
40751,2367.16
40752,2371.77
40753,2362.81
40756,2354.05
40757,2292.85
40758,2312.78
40759,2207.2
40760,2194.38
40763,2060.29
40764,2160.79
40765,2073.09
40766,2167.07
40767,2182.05
