EODDate,EODPrice
42762,132.18
42765,130.98
42766,130.32
42767,133.23
42768,130.84
42769,130.98
42772,132.06
42773,131.84
42774,134.2
42775,134.14
42776,134.19
42779,134.05
42780,133.85
42781,133.44
42782,133.84
42783,133.53
42786,133.53
42787,133.72
42788,136.12
42789,135.36
42790,135.44
42793,136.41
42794,135.54
42795,137.42
42796,136.76
42797,137.17
42800,137.42
42801,137.3
42802,137.72
42803,138.24
42804,138.79
42807,139.6
42808,139.32
42809,139.72
42810,139.99
42811,139.84
42814,139.94
42815,138.51
42816,139.59
42817,139.53
42818,140.34
42821,140.32
42822,141.76
42823,142.65
42824,142.41
42825,142.05
42828,142.28
42829,141.73
42830,141.85
42831,141.17
42832,140.78
42835,141.04
42836,139.92
42837,139.58
42838,139.39
42839,139.39
42842,141.42
42843,140.96
42844,142.27
42845,143.8
42846,143.68
42849,145.47
42850,146.49
42851,146.56
42852,147.7
42853,150.25
42856,152.46
42857,152.78
42858,151.8
42859,150.85
42860,150.24
42863,151.06
42864,150.48
42865,150.29
42866,150.04
42867,150.33
42870,150.19
42871,149.78
42872,144.85
42873,147.66
42874,148.06
42877,148.24
42878,148.07
42879,150.04
42880,151.96
42881,152.13
42884,152.13
42885,152.38
42886,151.46
42887,151.53
42888,153.61
42891,153.63
42892,152.81
42893,153.12
42894,154.71
42895,149.6
42898,148.44
42899,150.68
42900,150.25
42901,149.8
42902,150.64
42905,152.87
42906,152.25
42907,153.91
42908,153.4
42909,155.07
42912,153.59
42913,150.58
42914,153.24
42915,151.04
42916,150.98
42919,148.43
42920,148.43
42921,150.34
42922,148.82
42923,151.44
42926,153.5
42927,155.27
42928,158.9
42929,159.26
42930,159.97
42933,159.73
42934,162.86
42935,164.14
42936,164.53
42937,164.43
42940,166
42941,165.28
42942,165.61
42943,170.44
42944,172.45
42947,169.25
42948,169.86
42949,169.3
42950,168.59
42951,169.62
42954,171.98
42955,171.23
42956,171.18
42957,167.4
42958,168.08
42961,170.75
42962,171
42963,170
42964,166.91
42965,167.41
42968,167.78
42969,169.64
42970,168.71
42971,167.74
42972,166.32
42975,167.24
42976,168.05
42977,169.92
42978,171.97
42979,172.02
42982,172.02
42983,170.72
42984,172.09
42985,173.24
